fecha,afore,monto_ahorro_voluntario_y_solidario,flujo_neto,pct_crecimiento,app_dummy
2022-01-01,banamex,15078.87,-209.9399999999987,-1.373161155119329,1
2022-02-01,banamex,14412.82,-666.0500000000011,-4.4171081785306265,1
2022-03-01,banamex,14549.57,136.75,0.9488080750331918,1
2022-04-01,banamex,13735.87,-813.6999999999989,-5.592605142282547,1
2022-05-01,banamex,14149.81,413.9399999999987,3.013569580958464,1
2022-06-01,banamex,13581.9,-567.9099999999999,-4.013552125434893,1
2022-07-01,banamex,14371.52,789.6200000000008,5.813766851471458,1
2022-08-01,banamex,13864.36,-507.15999999999985,-3.5289238716572746,1
2022-09-01,banamex,13536.11,-328.25,-2.367581338049507,1
2022-10-01,banamex,13741.97,205.85999999999876,1.5208209744158374,1
2022-11-01,banamex,14707.04,965.0700000000015,7.0227922197472425,1
2022-12-01,banamex,14583.11,-123.93000000000029,-0.8426576659885332,1
2023-01-01,banamex,15449.94,866.8299999999999,5.9440681720154265,1
2023-02-01,banamex,14931.47,-518.4700000000012,-3.3558059125148754,1
2023-03-01,banamex,15655.23,723.7600000000002,4.847211962385489,1
2023-04-01,banamex,15641.88,-13.350000000000364,-0.08527501671965476,1
2023-05-01,banamex,15895.57,253.6900000000005,1.6218638680260966,1
2023-06-01,banamex,16067.85,172.28000000000065,1.083823983663379,1
2023-07-01,banamex,15935.01,-132.84000000000015,-0.8267440883503396,1
2023-08-01,banamex,15437.86,-497.14999999999964,-3.119859981261386,1
2023-09-01,banamex,15425.62,-12.239999999999782,-0.07928560046535083,1
2023-10-01,banamex,15142.82,-282.8000000000011,-1.8333136690778185,1
2023-11-01,banamex,16279.69,1136.8700000000008,7.507650490463469,1
2023-12-01,banamex,16766.19,486.4999999999982,2.988386142487953,1
2024-01-01,banamex,17048.05,281.8600000000006,1.6811213519589252,1
2024-02-01,banamex,17072.71,24.659999999999854,0.14464997463052853,1
2024-03-01,banamex,17243.68,170.97000000000116,1.0014227383936092,1
2024-04-01,banamex,16510.92,-732.760000000002,-4.249440954599026,1
2024-05-01,banamex,17044.72,533.8000000000029,3.2330118491277426,1
2024-06-01,banamex,17147.36,102.63999999999942,0.602180616636705,1
2024-07-01,banamex,17470.38,323.02000000000044,1.8837885248808028,1
2024-08-01,banamex,17927.58,457.2000000000007,2.6170008895055608,1
2024-09-01,banamex,17845.17,-82.41000000000349,-0.4596827904268408,1
2024-10-01,banamex,17507.46,-337.7099999999991,-1.8924448464206267,1
2024-11-01,banamex,17979.49,472.0300000000025,2.6961649491131334,1
2024-12-01,banamex,17708.69,-270.8000000000029,-1.5061606308076736,1
2025-01-01,banamex,18264.6,555.9099999999999,3.139193243543148,1
2025-02-01,banamex,18476.76,212.15999999999985,1.1615912749252555,1
2025-03-01,banamex,18398.94,-77.81999999999971,-0.42117773895422594,1
2025-04-01,banamex,18097.66,-301.27999999999884,-1.6374856377595615,1
2025-05-01,banamex,18662.94,565.2799999999988,3.123497733961189,1
2025-06-01,banamex,18848.99,186.0500000000029,0.9968954516276884,1
2025-07-01,banamex,19067.47,218.47999999999956,1.1591071988472645,1
2025-08-01,banamex,19274.01,206.53999999999724,1.0832061096726298,1
2025-09-01,banamex,19972.99,698.9800000000032,3.626541648572368,1
2025-10-01,banamex,20206.28,233.28999999999724,1.1680274210320807,1
2025-11-01,banamex,20516.54,310.26000000000204,1.5354632322228667,1
2025-12-01,banamex,20414.32,-102.22000000000116,-0.49823215805394616,1
2020-02-01,coppel,1525.88,-13.689999999999827,-0.8892093246815502,0
2020-03-01,coppel,1538.26,12.379999999999882,0.8113350984349843,0
2020-04-01,coppel,1577.68,39.42000000000007,2.562635705277394,0
2020-05-01,coppel,1679.84,102.15999999999985,6.475330865574769,0
2020-06-01,coppel,1724.51,44.67000000000007,2.659181826840662,0
2020-07-01,coppel,1816.58,92.06999999999994,5.338907863683007,0
2020-08-01,coppel,1832.8,16.220000000000027,0.8928866331237906,0
2020-09-01,coppel,1952.63,119.83000000000015,6.5380838061981805,0
2020-10-01,coppel,1920.12,-32.51000000000022,-1.6649339608630576,0
2020-11-01,coppel,2235.78,315.6600000000003,16.439597525154692,0
2020-12-01,coppel,2420.84,185.05999999999995,8.277200797931815,0
2021-01-01,coppel,2574.37,153.52999999999975,6.342013515969658,0
2021-02-01,coppel,2570.29,-4.079999999999927,-0.15848537700485776,0
2021-03-01,coppel,2769.83,199.53999999999996,7.763326317263819,0
2021-04-01,coppel,2782.96,13.13000000000011,0.4740363126978897,0
2021-05-01,coppel,2913.84,130.8800000000001,4.702906258084916,0
2021-06-01,coppel,2824.74,-89.10000000000036,-3.0578206078576864,0
2021-07-01,coppel,2906.53,81.79000000000042,2.8954877263040357,0
2021-08-01,coppel,2910.07,3.5399999999999636,0.1217947174121603,0
2021-09-01,coppel,3016.77,106.69999999999982,3.6665784671846335,0
2021-10-01,coppel,3009.22,-7.550000000000182,-0.2502676703891926,0
2021-11-01,coppel,3061.62,52.40000000000009,1.7413150251560205,0
2021-12-01,coppel,3054.06,-7.559999999999945,-0.24692809688987571,0
2022-01-01,coppel,3007.97,-46.090000000000146,-1.5091386547743002,0
2022-02-01,coppel,2870.0,-137.9699999999998,-4.586814363175162,0
2022-03-01,coppel,2866.09,-3.9099999999998545,-0.13623693379790636,0
2022-04-01,coppel,2705.9,-160.19000000000005,-5.589147584339638,0
2022-05-01,coppel,2449.0,-256.9000000000001,-9.494068516944454,0
2022-06-01,coppel,2346.08,-102.92000000000007,-4.202531645569618,0
2022-07-01,coppel,2422.61,76.5300000000002,3.2620371001841564,0
2022-08-01,coppel,2299.49,-123.12000000000035,-5.082122174018943,0
2022-09-01,coppel,2300.44,0.9500000000002728,0.04131350864757799,0
2022-10-01,coppel,2322.2,21.759999999999764,0.9459060005911901,0
2022-11-01,coppel,2477.52,155.32000000000016,6.688485057273286,0
2022-12-01,coppel,2477.6,0.07999999999992724,0.003229035487106735,0
2023-01-01,coppel,2643.39,165.78999999999996,6.691556344849858,0
2023-02-01,coppel,2570.16,-73.23000000000002,-2.7703063112140103,0
2023-03-01,coppel,2692.72,122.55999999999995,4.768574719083629,0
2023-04-01,coppel,2688.76,-3.9599999999995816,-0.1470631926081989,0
2023-05-01,coppel,2752.49,63.72999999999956,2.3702375816361254,0
2023-06-01,coppel,2762.78,10.290000000000418,0.373843320048417,0
2023-07-01,coppel,2633.41,-129.37000000000035,-4.682602306372575,0
2023-08-01,coppel,2542.85,-90.55999999999995,-3.4388872222707367,0
2023-09-01,coppel,2523.58,-19.269999999999982,-0.7578111174469604,0
2023-10-01,coppel,2903.91,380.3299999999999,15.07104985774177,0
2023-11-01,coppel,3200.41,296.5,10.210371533553042,0
2023-12-01,coppel,3268.65,68.24000000000024,2.132226808440185,0
2024-01-01,coppel,3343.57,74.92000000000007,2.2920777691095795,0
2024-02-01,coppel,3297.33,-46.24000000000024,-1.382952951485994,0
2024-03-01,coppel,3321.33,24.0,0.7278616335034682,0
2024-04-01,coppel,3204.64,-116.69000000000005,-3.513351579036106,0
2024-05-01,coppel,3257.52,52.88000000000011,1.650107344350693,0
2024-06-01,coppel,3222.4,-35.11999999999989,-1.0781207789975156,0
2024-07-01,coppel,3255.73,33.32999999999993,1.0343222442899647,0
2024-08-01,coppel,3335.02,79.28999999999996,2.4353985127759437,0
2024-09-01,coppel,3272.43,-62.590000000000146,-1.8767503643156602,0
2024-10-01,coppel,3215.07,-57.35999999999967,-1.752825881684239,0
2024-11-01,coppel,3284.85,69.77999999999975,2.1704037548171407,0
2024-12-01,coppel,3244.6,-40.25,-1.225322313043209,0
2025-01-01,coppel,3349.98,105.38000000000011,3.247857979411939,0
2025-02-01,coppel,3356.84,6.860000000000127,0.20477734195427644,0
2025-03-01,coppel,3245.33,-111.51000000000022,-3.3218741435397603,0
2025-04-01,coppel,3163.08,-82.25,-2.534410984399116,0
2025-05-01,coppel,3235.89,72.80999999999995,2.3018703289199083,0
2025-06-01,coppel,3199.68,-36.210000000000036,-1.1190120801386927,0
2025-07-01,coppel,3217.38,17.700000000000273,0.5531803180318207,0
2025-08-01,coppel,3224.08,6.699999999999818,0.20824397491125968,0
2025-09-01,coppel,3334.91,110.82999999999993,3.437569787350192,0
2025-10-01,coppel,3344.82,9.91000000000031,0.2971594435831948,0
2025-11-01,coppel,3407.59,62.76999999999998,1.8766331222606958,0
2025-12-01,coppel,3371.35,-36.24000000000024,-1.0635082272221763,0
2020-02-01,inbursa,1554.81,15.329999999999927,0.9957907864993398,1
2020-03-01,inbursa,1593.73,38.92000000000007,2.503199747879159,1
2020-04-01,inbursa,1628.79,35.059999999999945,2.1998707434759845,1
2020-05-01,inbursa,1670.88,42.090000000000146,2.5841268671836337,1
2020-06-01,inbursa,1687.09,16.20999999999981,0.9701474672028976,1
2020-07-01,inbursa,1721.1,34.00999999999999,2.0158971957631167,1
2020-08-01,inbursa,1734.84,13.740000000000009,0.7983266515600551,1
2020-09-01,inbursa,1795.84,61.0,3.5161744022503605,1
2020-10-01,inbursa,1794.37,-1.4700000000000273,-0.08185584461867235,1
2020-11-01,inbursa,1904.49,110.12000000000012,6.136972865128154,1
2020-12-01,inbursa,1954.73,50.24000000000001,2.6379765711555425,1
2021-01-01,inbursa,2021.01,66.27999999999997,3.3907496175942464,1
2021-02-01,inbursa,2049.35,28.339999999999918,1.4022691624484773,1
2021-03-01,inbursa,2089.69,40.340000000000146,1.9684290140776328,1
2021-04-01,inbursa,2109.22,19.529999999999745,0.9345883839229518,1
2021-05-01,inbursa,2149.29,40.070000000000164,1.899754411583432,1
2021-06-01,inbursa,2138.84,-10.449999999999818,-0.4862070730334067,1
2021-07-01,inbursa,2174.65,35.809999999999945,1.6742720353088547,1
2021-08-01,inbursa,2198.4,23.75,1.092129768008654,1
2021-09-01,inbursa,2229.04,30.639999999999873,1.3937409024745273,1
2021-10-01,inbursa,2237.3,8.260000000000218,0.37056311237124717,1
2021-11-01,inbursa,2280.35,43.04999999999973,1.9241943413936369,1
2021-12-01,inbursa,2315.18,34.82999999999993,1.5273971100927541,1
2022-01-01,inbursa,2339.26,24.080000000000382,1.0400919150994836,1
2022-02-01,inbursa,2373.94,34.679999999999836,1.4825201131981824,1
2022-03-01,inbursa,2417.14,43.19999999999982,1.8197595558438584,1
2022-04-01,inbursa,2340.3,-76.83999999999969,-3.1789635685148476,1
2022-05-01,inbursa,2279.56,-60.74000000000024,-2.595393752937669,1
2022-06-01,inbursa,2203.52,-76.03999999999996,-3.3357314569478325,1
2022-07-01,inbursa,2222.49,18.9699999999998,0.8608952948010451,1
2022-08-01,inbursa,2152.37,-70.11999999999989,-3.155019820111671,1
2022-09-01,inbursa,2150.88,-1.4899999999997817,-0.06922601597307843,1
2022-10-01,inbursa,2170.12,19.23999999999978,0.8945175927992155,1
2022-11-01,inbursa,2230.6,60.48000000000002,2.7869426575488854,1
2022-12-01,inbursa,2219.71,-10.889999999999873,-0.4882094503720902,1
2023-01-01,inbursa,2300.99,81.27999999999975,3.6617395966139554,1
2023-02-01,inbursa,2267.7,-33.289999999999964,-1.4467685648351325,1
2023-03-01,inbursa,2319.4,51.70000000000027,2.279843012744198,1
2023-04-01,inbursa,2313.34,-6.059999999999945,-0.26127446753470007,1
2023-05-01,inbursa,2351.06,37.7199999999998,1.630542851461514,1
2023-06-01,inbursa,2357.97,6.9099999999998545,0.29390998102982735,1
2023-07-01,inbursa,2273.92,-84.04999999999973,-3.564506757931596,1
2023-08-01,inbursa,2246.01,-27.909999999999854,-1.2273958626512704,1
2023-09-01,inbursa,2276.6,30.58999999999969,1.361970783745381,1
2023-10-01,inbursa,2286.83,10.230000000000018,0.44935430027233103,1
2023-11-01,inbursa,2401.23,114.40000000000009,5.002558126314605,1
2023-12-01,inbursa,2447.35,46.11999999999989,1.9206823169792164,1
2024-01-01,inbursa,2455.61,8.260000000000218,0.3375079167262651,1
2024-02-01,inbursa,2428.41,-27.200000000000273,-1.1076677485431397,1
2024-03-01,inbursa,2432.99,4.579999999999927,0.1886007716983551,1
2024-04-01,inbursa,2382.58,-50.409999999999854,-2.071936177296241,1
2024-05-01,inbursa,2423.76,41.18000000000029,1.7283784804707603,1
2024-06-01,inbursa,2406.11,-17.65000000000009,-0.7282074132752503,1
2024-07-01,inbursa,2439.07,32.960000000000036,1.3698459338932878,1
2024-08-01,inbursa,2483.73,44.659999999999854,1.8310257598182833,1
2024-09-01,inbursa,2641.53,157.80000000000018,6.353347586090274,1
2024-10-01,inbursa,2623.83,-17.700000000000273,-0.6700662116273626,1
2024-11-01,inbursa,2656.66,32.82999999999993,1.2512243552364355,1
2024-12-01,inbursa,2648.12,-8.539999999999964,-0.32145626463303545,1
2025-01-01,inbursa,2712.82,64.70000000000027,2.4432427533495504,1
2025-02-01,inbursa,2749.84,37.01999999999998,1.3646316379265944,1
2025-03-01,inbursa,2824.31,74.4699999999998,2.7081575655310886,1
2025-04-01,inbursa,2888.32,64.01000000000022,2.26639426975086,1
2025-05-01,inbursa,2951.33,63.00999999999976,2.1815449811655174,1
2025-06-01,inbursa,2956.85,5.519999999999982,0.18703432012008303,1
2025-07-01,inbursa,2996.18,39.32999999999993,1.3301317280213665,1
2025-08-01,inbursa,3015.58,19.40000000000009,0.6474911387166271,1
2025-09-01,inbursa,3123.36,107.7800000000002,3.574105147268525,1
2025-10-01,inbursa,3131.67,8.309999999999945,0.26605962809282957,1
2025-11-01,inbursa,3191.4,59.73000000000002,1.9072890821829835,1
2025-12-01,inbursa,3186.87,-4.5300000000002,-0.14194397443129114,1
